    car_id,make_name,model_name,year,price,mileage,color,body_shape,transmission,fuel_type,engine_capacity,governorate,dealer_name,is_dealer,lowest_monthly_installment,is_downpayment,downpayment_amount,contact_downpayment_amount,in_warranty,imported,factory_paint,almost_new,crashes,first_owner,agency_maintenance,new_tires,new_brake_pads,recent_maintenance,seller_owned_license,protection_film,nano_ceramic,for_exchange,taxi,for_disabled,installments_continued,scraped_at
106,Nissan,Qashqai,2024,1325000,40000,Red,SUV,CVT,Gas,1300 CC,Cairo,,false,21434,false,,662500,true,false,true,true,false,true,false,true,false,true,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:29 GMT+0300 (Eastern European Summer Time)
107,Skoda,KODIAQ,2022,2150000,90000,Gray,SUV,Automatic,Gas,1400 CC,Cairo,SHARKAWY AUTO,true,34780,true,645000,1075000,false,false,false,false,false,,,,,,,,,false,false,false,false,Sun Jul 12 2026 13:43:30 GMT+0300 (Eastern European Summer Time)
108,Renault,Duster,2018,610000,198000,Blue,SUV,Automatic,Gas,1600 CC,Cairo,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:30 GMT+0300 (Eastern European Summer Time)
109,Skoda,Fantasia,2010,635000,168000,Champagne,Sedan,Automatic,Gas,1600 CC,Cairo,,false,0,false,,,false,false,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:30 GMT+0300 (Eastern European Summer Time)
110,Kia,EV5,2024,1635000,15000,White,SUV,Automatic,Electric,,Giza,,false,26449,false,,817500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:30 GMT+0300 (Eastern European Summer Time)
111,Mercedes,C200,2025,2800000,25000,Black,Sedan,Automatic,Gas,1500 CC,Cairo,Gear Up Luxury Cars,true,0,true,840000,,false,false,true,false,false,,,,,,,,,true,false,false,false,Sun Jul 12 2026 13:43:30 GMT+0300 (Eastern European Summer Time)
113,Seat,Ibiza,2020,720000,146000,Black,Hatchback,Automatic,Gas,1600 CC,Giza,,false,11647,false,,360000,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:31 GMT+0300 (Eastern European Summer Time)
114,Chevrolet,Cruze,2010,420000,167050,Maroon,Sedan,Automatic,Gas,1600 CC,Cairo,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:31 GMT+0300 (Eastern European Summer Time)
115,Hyundai,Elantra AD,2017,700000,179000,Black,Sedan,Automatic,Gas,1600 CC,Cairo,,false,0,false,,,false,false,true,false,false,false,false,true,true,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:43:31 GMT+0300 (Eastern European Summer Time)
116,Skoda,KODIAQ,2023,2250000,70000,Red,SUV,Automatic,Gas,1400 CC,Cairo,SHARKAWY AUTO,true,36398,true,675000,1125000,,false,false,false,false,,,,,,,,,false,false,false,false,Sun Jul 12 2026 13:43:31 GMT+0300 (Eastern European Summer Time)
117,Kia,Sportage,2016,980000,200,Silver,SUV,Automatic,Gas,1600 CC,Giza,,false,15853,false,,490000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:31 GMT+0300 (Eastern European Summer Time)
118,Chevrolet,Equinox,2019,1000000,130000,Champagne,SUV,Automatic,Gas,1500 CC,Cairo,,false,0,false,,,false,false,true,false,false,true,true,false,true,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:31 GMT+0300 (Eastern European Summer Time)
119,Land Rover,DEFENDER,2023,5550000,51110,Black,SUV,Automatic,Hybrid,2000 CC,Cairo,Soltan Auto,true,89781,true,1665000,2775000,false,false,false,false,false,,,,,,,,,false,false,false,false,Sun Jul 12 2026 13:43:31 GMT+0300 (Eastern European Summer Time)
120,Mercedes,C180,2020,2080000,130000,Black,Sedan,Automatic,Gas,1600 CC,Cairo,,false,33648,false,,1040000,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:32 GMT+0300 (Eastern European Summer Time)
121,Opel,Grand Land,2020,1020000,163000,White,SUV,Automatic,Gas,1600 CC,Cairo,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:32 GMT+0300 (Eastern European Summer Time)
123,Porsche,Cayenne,2024,7450000,41000,Dark Grey,SUV,Automatic,Gas,3000 CC,Cairo,Gear Up Luxury Cars,true,120516,true,2235000,3725000,false,false,true,false,false,,,,,,,,,true,false,false,false,Sun Jul 12 2026 13:43:32 GMT+0300 (Eastern European Summer Time)
124,Mercedes,CLA 180,2015,925000,200000,Gray,Sedan,Automatic,Gas,1600 CC,Cairo,AUTO DYNAMIC,true,0,true,277500,,,false,false,false,false,,,,,,,,,true,false,false,false,Sun Jul 12 2026 13:43:32 GMT+0300 (Eastern European Summer Time)
125,Ford,Ecosport,2019,600000,150000,Silver,SUV,Automatic,Gas,1000 CC,Giza,,false,9706,false,,300000,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:32 GMT+0300 (Eastern European Summer Time)
126,Hyundai,Santa Fe,2025,2900000,78000,Gray,SUV,Automatic,Hybrid,1600 CC,Giza,,false,46912,false,,1450000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:32 GMT+0300 (Eastern European Summer Time)
127,Hyundai,Elantra CN7,2022,1200000,82000,White,Sedan,Automatic,Gas,1600 CC,Cairo,AUTO DYNAMIC,true,19412,true,360000,600000,,false,true,false,false,,,,,,,,,true,false,false,false,Sun Jul 12 2026 13:43:33 GMT+0300 (Eastern European Summer Time)
128,Mercedes,C180,2020,2450000,94000,Black,Sedan,Automatic,Gas,1500 CC,Cairo,,false,0,false,,,false,false,true,false,false,true,true,false,false,true,true,true,false,false,false,false,false,Sun Jul 12 2026 13:43:33 GMT+0300 (Eastern European Summer Time)
129,Peugeot,308,2015,600000,206000,Bronze,Hatchback,Automatic,Gas,1600 CC,Gharbia,,false,0,false,,,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,Sun Jul 12 2026 13:43:33 GMT+0300 (Eastern European Summer Time)
130,Mercedes,GLC 300 COUPE,2023,4300000,40000,Maroon,Coupe,Automatic,Hybrid,2000 CC,Cairo,,false,69560,false,,2150000,true,false,true,false,false,true,true,false,false,true,true,true,true,false,false,false,false,Sun Jul 12 2026 13:43:33 GMT+0300 (Eastern European Summer Time)
131,Renault,Megane,2022,895000,155000,Black,Sedan,Automatic,Gas,1300 CC,Cairo,AUTO DYNAMIC,true,0,true,223750,,,false,false,false,false,,,,,,,,,false,false,false,false,Sun Jul 12 2026 13:43:34 GMT+0300 (Eastern European Summer Time)
133,MG,ZS,2022,885000,14000,Blue,SUV,Automatic,Gas,1500 CC,Cairo,,false,14316,false,,442500,true,false,true,true,false,true,true,false,false,false,true,false,false,false,false,false,false,Sun Jul 12 2026 13:43:34 GMT+0300 (Eastern European Summer Time)
134,Volkswagen,Passat,2007,600000,160000,Black,Sedan,Automatic,Gas,1600 CC,Giza,,false,0,false,,,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:35 GMT+0300 (Eastern European Summer Time)
135,Changan,Eado Plus,2025,1200000,11500,Black,Sedan,CVT,Gas,1500 CC,Cairo,,false,19412,false,,600000,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:35 GMT+0300 (Eastern European Summer Time)
136,Opel,Astra,2017,750000,90000,Brown,Sedan,Automatic,Gas,1600 CC,Cairo,,false,12133,false,,375000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:35 GMT+0300 (Eastern European Summer Time)
137,MG,HS,2022,1050000,100,White,Hatchback,Automatic,Gas,1500 CC,Giza,,false,16986,false,,525000,false,false,true,false,false,true,true,false,false,false,true,true,true,false,false,false,false,Sun Jul 12 2026 13:43:35 GMT+0300 (Eastern European Summer Time)
138,Volkswagen,ID.4,2024,1450000,75000,Blue,SUV,Automatic,Electric,,Cairo,,false,23456,false,,725000,false,false,true,false,false,true,false,false,false,false,false,true,true,false,false,false,false,Sun Jul 12 2026 13:43:35 GMT+0300 (Eastern European Summer Time)
139,Daewoo,Lanos,2008,290000,272000,Gray,Sedan,Manual,Gas,1500 CC,Hurghada,,false,0,false,,,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:35 GMT+0300 (Eastern European Summer Time)
141,Hyundai,Accent,2021,650000,114000,Silver,Sedan,Automatic,Gas,1600 CC,Giza,,false,10515,false,,325000,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:36 GMT+0300 (Eastern European Summer Time)
142,Renault,Sandero,2016,520000,85000,Red,Hatchback,Automatic,Gas,1600 CC,Gharbia,,false,8412,false,,260000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:36 GMT+0300 (Eastern European Summer Time)
143,Skoda,Octavia,2024,1450000,46000,White,Sedan,Dual Clutch,Gas,1400 CC,Giza,,false,23456,false,,725000,false,false,true,false,false,true,true,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:36 GMT+0300 (Eastern European Summer Time)
144,Hyundai,Tucson NX4e,2025,2000000,34000,Dark Grey,SUV,Automatic,Gas,1600 CC,Cairo,,false,32353,false,,1000000,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:36 GMT+0300 (Eastern European Summer Time)
145,Jeep,Cherokee,2010,750000,330000,Black,,Automatic,Gas,3700 CC,Giza,,false,0,false,,,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:36 GMT+0300 (Eastern European Summer Time)
147,Kia,Sorento,2024,2750000,32000,White,Hatchback,Automatic,Hybrid,1600 CC,Cairo,AL BASMA MOTORS,true,44486,true,825000,1375000,true,false,true,true,false,,,,,,,,,false,false,false,false,Sun Jul 12 2026 13:43:36 GMT+0300 (Eastern European Summer Time)
148,Hyundai,Bayon,2022,865000,65000,White,SUV,Automatic,Gas,1400 CC,Cairo,,false,13993,false,,432500,true,false,true,false,false,true,true,true,true,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:43:36 GMT+0300 (Eastern European Summer Time)
149,Nissan,Sunny,2026,790000,26500,Bronze,Sedan,Automatic,Gas,1500 CC,Cairo,,false,12780,false,,395000,false,false,true,true,false,true,true,false,false,false,false,true,true,false,false,false,false,Sun Jul 12 2026 13:43:37 GMT+0300 (Eastern European Summer Time)
150,Peugeot,3008,2020,1200000,175000,Blue,SUV,Automatic,Gas,1600 CC,Cairo,,false,0,false,,,false,false,false,true,false,,,,,,,,,false,false,false,false,Sun Jul 12 2026 13:43:37 GMT+0300 (Eastern European Summer Time)
152,Mercedes,E350,2018,3750000,54000,Gray,Sedan,Automatic,Hybrid,2000 CC,Cairo,,false,60663,false,,1875000,false,true,true,false,false,false,true,true,false,true,true,true,false,false,false,false,false,Sun Jul 12 2026 13:43:37 GMT+0300 (Eastern European Summer Time)
153,Daewoo,Lanos II,1999,250000,320000,Blue,Sedan,Manual,Gas,1500 CC,Cairo,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:37 GMT+0300 (Eastern European Summer Time)
154,Suzuki,Spresso,2021,435000,123100,Gray,Hatchback,Manual,Gas,1000 CC,Giza,,false,7037,false,,217500,false,false,true,false,false,true,false,false,false,false,true,false,false,false,false,false,false,Sun Jul 12 2026 13:43:37 GMT+0300 (Eastern European Summer Time)
155,BMW,X5,2016,2100000,114000,Black,SUV,Automatic,Gas,4400 CC,Giza,,false,33971,false,,1050000,false,false,true,true,false,true,true,true,true,true,true,true,true,false,false,false,false,Sun Jul 12 2026 13:43:38 GMT+0300 (Eastern European Summer Time)
156,BMW,318i,2017,1100000,133000,Navy Blue,Sedan,Automatic,Gas,1500 CC,Cairo,,false,17794,false,,550000,false,false,false,false,false,false,true,true,true,true,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:38 GMT+0300 (Eastern European Summer Time)
157,Mitsubishi,Lancer Shark,2015,550000,270000,Red,Sedan,Automatic,Gas,1600 CC,Eastern,,false,0,false,,,false,false,false,false,false,true,true,true,false,true,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:38 GMT+0300 (Eastern European Summer Time)
158,Jeep,Renegade,2016,800000,163,Yellow,SUV,Automatic,Gas,1400 CC,Giza,,false,12941,false,,400000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:38 GMT+0300 (Eastern European Summer Time)
159,Renault,Megane,2017,640000,192000,Black,Sedan,Automatic,Gas,1600 CC,Cairo,,false,0,false,,,false,false,true,false,false,false,false,true,true,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:43:39 GMT+0300 (Eastern European Summer Time)
160,Chery,Tiggo 4 PRO,2025,965000,6000,Red,SUV,Automatic,Gas,1500 CC,Cairo,,false,15611,false,,482500,true,false,true,true,false,true,true,false,false,false,true,true,true,false,false,false,false,Sun Jul 12 2026 13:43:39 GMT+0300 (Eastern European Summer Time)
161,Opel,Cross Land,2022,925000,42000,Blue,SUV,Automatic,Gas,1200 CC,Cairo,,false,14963,false,,462500,true,false,true,true,false,true,true,false,false,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:43:39 GMT+0300 (Eastern European Summer Time)
162,Senova,X25,2018,390000,204000,Red,Hatchback,Automatic,Gas,1500 CC,Cairo,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:39 GMT+0300 (Eastern European Summer Time)
163,Toyota,Corolla,2025,1600000,12000,Gray,Sedan,Automatic,Gas,1600 CC,Cairo,,false,25883,false,,800000,true,false,true,true,false,true,true,false,false,false,true,false,false,false,false,false,false,Sun Jul 12 2026 13:43:39 GMT+0300 (Eastern European Summer Time)
164,Kia,Sportage,2024,2000000,30000,White,SUV,Automatic,Gas,1600 CC,Cairo,,false,32353,false,,1000000,true,false,false,true,false,true,true,false,false,false,true,true,true,false,false,false,false,Sun Jul 12 2026 13:43:39 GMT+0300 (Eastern European Summer Time)
165,Suzuki,Dzire,2022,630000,32000,Silver,Sedan,Automatic,Gas,1200 CC,Cairo,,false,10191,false,,315000,false,false,false,false,false,true,false,false,true,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:43:40 GMT+0300 (Eastern European Summer Time)
166,Peugeot,2008,2024,1400000,40000,Black,Hatchback,Automatic,Gas,1300 CC,Cairo,,false,22647,false,,700000,false,false,true,true,false,true,true,true,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:40 GMT+0300 (Eastern European Summer Time)
167,Audi,A4,2016,1450000,194000,White,Sedan,Automatic,Gas,1400 CC,Giza,,false,0,false,,,false,false,true,false,false,true,false,true,true,true,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:40 GMT+0300 (Eastern European Summer Time)
168,Nissan,Juke,2017,580000,230000,Brown,Hatchback,Automatic,Gas,1600 CC,Cairo,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:40 GMT+0300 (Eastern European Summer Time)
169,Kia,Sportage,2022,1250000,194000,Silver,SUV,Automatic,Gas,1600 CC,Cairo,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:40 GMT+0300 (Eastern European Summer Time)
170,Skoda,KODIAQ,2022,1900000,120000,Navy Blue,SUV,Automatic,Gas,1400 CC,Cairo,,false,30736,false,,950000,false,false,true,false,false,true,true,false,true,true,true,true,true,false,false,false,false,Sun Jul 12 2026 13:43:40 GMT+0300 (Eastern European Summer Time)
171,Renault,Duster,2016,650000,110000,Green,SUV,Manual,Gas,1600 CC,Cairo,,false,10515,false,,325000,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:40 GMT+0300 (Eastern European Summer Time)
173,Audi,Q7,2023,5100000,24000,Black,SUV,Dual Clutch,Natural Gas,2000 CC,Giza,,false,82501,false,,2550000,false,false,true,true,false,true,true,false,false,false,false,true,false,false,false,false,false,Sun Jul 12 2026 13:43:41 GMT+0300 (Eastern European Summer Time)
174,Changan,Alsvin,2022,550000,58000,Blue,Sedan,Automatic,Gas,1500 CC,Alexandria,,false,8897,false,,275000,true,false,true,true,false,true,true,true,true,true,true,false,false,false,false,false,false,Sun Jul 12 2026 13:43:41 GMT+0300 (Eastern European Summer Time)
175,Kia,Sportage,2024,2120000,35000,White,SUV,Dual Clutch,Gas,1600 CC,Gharbia,,false,34295,false,,1060000,false,true,true,true,false,true,false,true,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:41 GMT+0300 (Eastern European Summer Time)
176,Kia,Sportage,2017,1100000,130000,Black,SUV,Automatic,Gas,1600 CC,Alexandria,,false,17794,false,,550000,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:41 GMT+0300 (Eastern European Summer Time)
177,Mercedes,EQB 350,2023,2800000,8500,Gray,SUV,Automatic,Electric,,Giza,,false,45295,false,,1400000,true,false,true,true,false,true,true,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:41 GMT+0300 (Eastern European Summer Time)
178,Daewoo,Lanos II,2008,245000,275000,Baby Blue,Sedan,Manual,Gas,1500 CC,Minya,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:41 GMT+0300 (Eastern European Summer Time)
179,BMW,X3,2017,2450000,70000,White,SUV,Automatic,Gas,3000 CC,El Beheira,,false,39633,false,,1225000,false,false,true,false,false,false,false,true,true,true,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:42 GMT+0300 (Eastern European Summer Time)
180,Hyundai,Accent HCI,2010,350000,22000,Navy Blue,Sedan,Automatic,Gas,1500 CC,Kafr El Sheikh,,false,0,false,,,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,Sun Jul 12 2026 13:43:42 GMT+0300 (Eastern European Summer Time)
181,Fiat,Tipo,2021,895000,70000,Red,Sedan,Automatic,Gas,1600 CC,Damietta,,false,14478,false,,447500,false,false,true,false,false,false,true,false,false,true,false,true,false,false,false,false,false,Sun Jul 12 2026 13:43:42 GMT+0300 (Eastern European Summer Time)
183,Honda,Civic,2016,875000,150000,Silver,Sedan,Automatic,Gas,1600 CC,Cairo,,false,14155,false,,437500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,Sun Jul 12 2026 13:43:42 GMT+0300 (Eastern European Summer Time)
